2015-10-09 12:53:02 UTC+0000|[LIVE RESPONSE]| (System time)|
2009-07-14 01:04:49 UTC+0000|[PE HEADER (dll)]| CLBCatQ.DLL| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75600000
-|[PE DEBUG]| CLBCatQ.DLL| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75600000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| CLBCatQ.DLL| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75600000
2009-07-14 01:04:06 UTC+0000|[PE HEADER (dll)]| bcrypt.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x74c60000
2009-07-13 23:32:55 UTC+0000|[PE DEBUG]| bcrypt.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x74c60000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| bcrypt.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x74c60000
2009-07-14 01:11:30 UTC+0000|[PE HEADER (dll)]| WINMM.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x73770000
-|[PE DEBUG]| WINMM.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x73770000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| WINMM.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x73770000
2009-07-14 01:07:59 UTC+0000|[PE HEADER (dll)]| msvcrt.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75690000
-|[PE DEBUG]| msvcrt.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75690000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| msvcrt.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75690000
2009-07-14 01:12:02 UTC+0000|[PE HEADER (dll)]| WLDAP32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x76860000
-|[PE DEBUG]| WLDAP32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x76860000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| WLDAP32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x76860000
2009-07-14 01:04:54 UTC+0000|[PE HEADER (dll)]| CLUSAPI.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x722b0000
-|[PE DEBUG]| CLUSAPI.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x722b0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| CLUSAPI.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x722b0000
2009-07-14 01:09:10 UTC+0000|[PE HEADER (dll)]| ktmw32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x730c0000
-|[PE DEBUG]| ktmw32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x730c0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| ktmw32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x730c0000
2009-07-14 01:07:53 UTC+0000|[PE HEADER (dll)]| MSCTF.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x770e0000
-|[PE DEBUG]| MSCTF.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x770e0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| MSCTF.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x770e0000
2009-07-14 01:03:58 UTC+0000|[PE HEADER (dll)]| ADVAPI32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75b10000
-|[PE DEBUG]| ADVAPI32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75b10000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| ADVAPI32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75b10000
2009-07-14 01:05:53 UTC+0000|[PE HEADER (dll)]| FirewallAPI.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x745d0000
-|[PE DEBUG]| FirewallAPI.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x745d0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| FirewallAPI.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x745d0000
2009-07-14 01:08:16 UTC+0000|[PE HEADER (dll)]| MSDTCLOG.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71770000
-|[PE DEBUG]| MSDTCLOG.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71770000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| MSDTCLOG.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71770000
2009-07-14 01:08:19 UTC+0000|[PE HEADER (dll)]| MSDTCTM.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71790000
-|[PE DEBUG]| MSDTCTM.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71790000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| MSDTCTM.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71790000
2009-07-14 01:10:01 UTC+0000|[PE HEADER (dll)]| ntmarta.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x74400000
2009-07-13 23:34:18 UTC+0000|[PE DEBUG]| ntmarta.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x74400000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| ntmarta.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x74400000
2009-07-14 01:05:33 UTC+0000|[PE HEADER (dll)]| GDI32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75bb0000
-|[PE DEBUG]| GDI32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75bb0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| GDI32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75bb0000
2009-07-14 01:08:13 UTC+0000|[PE HEADER (dll)]| MTXCLU.DLL| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x718b0000
-|[PE DEBUG]| MTXCLU.DLL| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x718b0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| MTXCLU.DLL| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x718b0000
2009-07-14 01:11:07 UTC+0000|[PE HEADER (dll)]| VERSION.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x745c0000
-|[PE DEBUG]| VERSION.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x745c0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| VERSION.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x745c0000
2009-07-13 23:43:47 UTC+0000|[PE HEADER (dll)]| RpcRtRemote.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x750c0000
2009-07-13 23:43:47 UTC+0000|[PE DEBUG]| RpcRtRemote.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x750c0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| RpcRtRemote.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x750c0000
2009-07-14 01:09:02 UTC+0000|[PE HEADER (dll)]| KERNELBASE.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x751e0000
-|[PE DEBUG]| KERNELBASE.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x751e0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| KERNELBASE.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x751e0000
2009-07-14 01:08:14 UTC+0000|[PE HEADER (dll)]| MTxOCI.Dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71600000
-|[PE DEBUG]| MTxOCI.Dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71600000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| MTxOCI.Dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71600000
2009-07-14 01:11:11 UTC+0000|[PE HEADER (dll)]| USER32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x76c10000
-|[PE DEBUG]| USER32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x76c10000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| USER32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x76c10000
2009-07-14 01:09:30 UTC+0000|[PE HEADER (dll)]| OLEAUT32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x76d10000
-|[PE DEBUG]| OLEAUT32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x76d10000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| OLEAUT32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x76d10000
2009-07-14 01:08:21 UTC+0000|[PE HEADER (dll)]| msdtcVSp1res.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71620000
-|[PE DEBUG]| msdtcVSp1res.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71620000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| msdtcVSp1res.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71620000
2009-07-14 01:07:01 UTC+0000|[PE HEADER (dll)]| credssp.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x74820000
2009-07-13 23:34:05 UTC+0000|[PE DEBUG]| credssp.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x74820000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| credssp.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x74820000
2009-07-14 01:11:24 UTC+0000|[PE HEADER (dll)]| SSPICLI.DLL| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x74fb0000
2009-07-13 23:12:04 UTC+0000|[PE DEBUG]| SSPICLI.DLL| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x74fb0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| SSPICLI.DLL| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x74fb0000
2009-07-14 01:10:19 UTC+0000|[PE HEADER (dll)]| RESUTILS.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x72280000
-|[PE DEBUG]| RESUTILS.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x72280000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| RESUTILS.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x72280000
2009-07-14 01:10:28 UTC+0000|[PE HEADER (dll)]| sechost.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75890000
2009-07-13 23:11:58 UTC+0000|[PE DEBUG]| sechost.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75890000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| sechost.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75890000
2009-07-14 01:09:01 UTC+0000|[PE HEADER (dll)]| kernel32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x76ea0000
-|[PE DEBUG]| kernel32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x76ea0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| kernel32.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x76ea0000
2009-07-14 01:11:14 UTC+0000|[PE HEADER (dll)]| USP10.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x758b0000
2009-07-13 23:25:41 UTC+0000|[PE DEBUG]| USP10.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x758b0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| USP10.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x758b0000
2009-07-13 23:44:00 UTC+0000|[PE HEADER (dll)]| XOLEHLP.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x719b0000
-|[PE DEBUG]| XOLEHLP.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x719b0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| XOLEHLP.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x719b0000
2009-07-14 01:06:15 UTC+0000|[PE HEADER (dll)]| IMM32.DLL| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x770c0000
-|[PE DEBUG]| IMM32.DLL| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x770c0000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| IMM32.DLL| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x770c0000
2009-07-14 01:10:29 UTC+0000|[PE HEADER (dll)]| SHLWAPI.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75950000
-|[PE DEBUG]| SHLWAPI.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75950000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| SHLWAPI.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x75950000
2009-07-14 01:08:17 UTC+0000|[PE HEADER (dll)]| MSDTCPRX.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71910000
-|[PE DEBUG]| MSDTCPRX.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71910000
2015-10-09 11:30:55 UTC+0000|[DLL LOADTIME (dll)]| MSDTCPRX.dll| Process: msdtc.exe/PID: 1980/PPID: 528/Process POffset: 0x3e2b79e8/DLL Base: 0x71910000
2015-10-09 11:37:32 UTC+0000|[PROCESS]| cmd.exe| PID: 3064/PPID: 2116/POffset: 0x3fdb96a8
2009-07-14 04:37:09 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS| cmd.exe PID: 3064/PPID: 2116/POffset: 0x3fdb96a8
2015-10-09 10:48:49 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| cmd.exe PID: 3064/PPID: 2116/POffset: 0x3fdb96a8
2015-10-09 11:30:48 UTC+0000|[Handle (Key)]| MACHINE| cmd.exe PID: 3064/PPID: 2116/POffset: 0x3fdb96a8
2015-10-09 11:31:04 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140| cmd.exe PID: 3064/PPID: 2116/POffset: 0x3fdb96a8
2009-07-14 04:37:09 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE| cmd.exe PID: 3064/PPID: 2116/POffset: 0x3fdb96a8
2009-07-14 04:37:09 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS| cmd.exe PID: 3064/PPID: 2116/POffset: 0x3fdb96a8
2009-07-14 04:37:09 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LANGUAGE GROUPS| cmd.exe PID: 3064/PPID: 2116/POffset: 0x3fdb96a8
2015-10-09 10:36:11 UTC+0000|[Handle (Key)]| USER\S-1-5-21-2967323044-1603262412-578360305-1140\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION| cmd.exe PID: 3064/PPID: 2116/POffset: 0x3fdb96a8
2015-10-09 06:00:17 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\APPCOMPATFLAGS| cmd.exe PID: 3064/PPID: 2116/POffset: 0x3fdb96a8
2015-10-09 05:37:20 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS| cmd.exe PID: 3064/PPID: 2116/POffset: 0x3fdb96a8
2009-07-13 23:22:06 UTC+0000|[PE HEADER (exe)]| cmd.exe| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x4a7a0000
-|[PE DEBUG]| cmd.exe| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x4a7a0000
1970-01-01 00:00:00 UTC+0000|[DLL LOADTIME (exe)]| cmd.exe| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x4a7a0000
2009-07-14 01:09:47 UTC+0000|[PE HEADER (dll)]| ntdll.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x76f80000
-|[PE DEBUG]| ntdll.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x76f80000
1970-01-01 00:00:00 UTC+0000|[DLL LOADTIME (dll)]| ntdll.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x76f80000
2009-07-14 01:11:21 UTC+0000|[PE HEADER (dll)]| WINBRAND.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x73990000
-|[PE DEBUG]| WINBRAND.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x73990000
2015-10-09 11:37:32 UTC+0000|[DLL LOADTIME (dll)]| WINBRAND.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x73990000
2009-07-14 01:07:53 UTC+0000|[PE HEADER (dll)]| MSCTF.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x770e0000
-|[PE DEBUG]| MSCTF.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x770e0000
2015-10-09 11:37:32 UTC+0000|[DLL LOADTIME (dll)]| MSCTF.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x770e0000
2009-07-14 01:09:01 UTC+0000|[PE HEADER (dll)]| kernel32.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x76ea0000
-|[PE DEBUG]| kernel32.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x76ea0000
2015-10-09 11:37:32 UTC+0000|[DLL LOADTIME (dll)]| kernel32.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x76ea0000
2009-07-14 01:05:33 UTC+0000|[PE HEADER (dll)]| GDI32.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x75bb0000
-|[PE DEBUG]| GDI32.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x75bb0000
2015-10-09 11:37:32 UTC+0000|[DLL LOADTIME (dll)]| GDI32.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x75bb0000
2009-07-14 01:11:14 UTC+0000|[PE HEADER (dll)]| USP10.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x758b0000
2009-07-13 23:25:41 UTC+0000|[PE DEBUG]| USP10.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x758b0000
2015-10-09 11:37:32 UTC+0000|[DLL LOADTIME (dll)]| USP10.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x758b0000
2009-07-14 01:06:15 UTC+0000|[PE HEADER (dll)]| IMM32.DLL| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x770c0000
-|[PE DEBUG]| IMM32.DLL| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x770c0000
2015-10-09 11:37:32 UTC+0000|[DLL LOADTIME (dll)]| IMM32.DLL| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x770c0000
2009-07-14 01:04:54 UTC+0000|[PE HEADER (dll)]| apphelp.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x74fd0000
-|[PE DEBUG]| apphelp.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x74fd0000
2015-10-09 11:37:45 UTC+0000|[DLL LOADTIME (dll)]| apphelp.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x74fd0000
2009-07-14 01:09:02 UTC+0000|[PE HEADER (dll)]| KERNELBASE.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x751e0000
-|[PE DEBUG]| KERNELBASE.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x751e0000
2015-10-09 11:37:32 UTC+0000|[DLL LOADTIME (dll)]| KERNELBASE.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x751e0000
2009-07-14 01:06:33 UTC+0000|[PE HEADER (dll)]| LPK.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x75c00000
2009-07-13 23:25:32 UTC+0000|[PE DEBUG]| LPK.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x75c00000
2015-10-09 11:37:32 UTC+0000|[DLL LOADTIME (dll)]| LPK.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x75c00000
2009-07-14 01:11:11 UTC+0000|[PE HEADER (dll)]| USER32.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x76c10000
-|[PE DEBUG]| USER32.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x76c10000
2015-10-09 11:37:32 UTC+0000|[DLL LOADTIME (dll)]| USER32.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x76c10000
2009-07-14 01:07:59 UTC+0000|[PE HEADER (dll)]| msvcrt.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x75690000
-|[PE DEBUG]| msvcrt.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x75690000
2015-10-09 11:37:32 UTC+0000|[DLL LOADTIME (dll)]| msvcrt.dll| Process: cmd.exe/PID: 3064/PPID: 2116/Process POffset: 0x3fdb96a8/DLL Base: 0x75690000
2015-10-09 11:37:32 UTC+0000|[PROCESS]| conhost.exe| PID: 676/PPID: 432/POffset: 0x3fdaa030
2015-10-09 11:30:48 UTC+0000|[Handle (Key)]| MACHINE| conhost.exe PID: 676/PPID: 432/POffset: 0x3fdaa030
