Offset(P)            #Ptr   #Hnd Access Name
0x000000003f43a4b8      2      0 R--rwd \Device\HarddiskVolume1\Windows\System32\filemgmt.dll
0x000000003f43a7f8      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sysclass.dll
0x000000003f43ac38      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msiltcfg.dll
0x000000003f43ae88      8      0 R--rwd \Device\HarddiskVolume1\Windows\Fonts\upcdl.ttf
0x000000003f43b778      1      1 ------ \Device\Afd\Endpoint
0x000000003f43c170      1      1 ------ \Device\Afd\Endpoint
0x000000003f43d320      1      1 ------ \Device\Afd\Endpoint
0x000000003f43d5f0      1      1 ------ \Device\Afd\Endpoint
0x000000003f43d6a8      1      1 ------ \Device\Afd\Endpoint
0x000000003f43d760      1      1 ------ \Device\Afd\Endpoint
0x000000003f43d818      1      1 ------ \Device\Afd\Endpoint
0x000000003f43d9a0      1      1 ------ \Device\Afd\Endpoint
0x000000003f43da58      1      1 ------ \Device\Afd\Endpoint
0x000000003f43db28      1      1 ------ \Device\Afd\Endpoint
0x000000003f43e860      1      1 ------ \Device\Afd\Endpoint
0x000000003f43f2a0      1      1 ------ \Device\Afd\Endpoint
0x000000003f43f358      1      1 ------ \Device\Afd\Endpoint
0x000000003f43f410      1      1 ------ \Device\Afd\Endpoint
0x000000003f440310      1      1 ------ \Device\Afd\Endpoint
0x000000003f440810      1      1 ------ \Device\Afd\Endpoint
0x000000003f441928      1      1 ------ \Device\Afd\Endpoint
0x000000003f442670      1      1 ------ \Device\Afd\Endpoint
0x000000003f4433c0      1      1 ------ \Device\Afd\Endpoint
0x000000003f443478      1      1 ------ \Device\Afd\Endpoint
0x000000003f443530      1      1 ------ \Device\Afd\Endpoint
0x000000003f443b30      1      1 ------ \Device\Afd\Endpoint
0x000000003f443d00      1      1 ------ \Device\Afd\Endpoint
0x000000003f443db8      1      1 ------ \Device\Afd\Endpoint
0x000000003f444240      1      1 ------ \Device\Afd\Endpoint
0x000000003f444410      1      1 ------ \Device\Afd\Endpoint
0x000000003f4449c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f444f80      1      1 ------ \Device\Afd\Endpoint
0x000000003f4458b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f446268      1      1 ------ \Device\Afd\Endpoint
0x000000003f446320      8      0 -W-r-- \Device\HarddiskVolume1\Windows\System32\wbem\Performance\WmiApRpl.ini.ini
0x000000003f4463d8      1      1 ------ \Device\Afd\Endpoint
0x000000003f447178      1      1 ------ \Device\Afd\Endpoint
0x000000003f44a278      1      1 ------ \Device\Afd\Endpoint
0x000000003f44b298      1      1 ------ \Device\Afd\Endpoint
0x000000003f44c238      1      1 ------ \Device\Afd\Endpoint
0x000000003f44d3d0      1      1 ------ \Device\Afd\Endpoint
0x000000003f44dd60      1      1 ------ \Device\Afd\Endpoint
0x000000003f44e270      1      1 ------ \Device\Afd\Endpoint
0x000000003f469290      1      1 ------ \Device\Afd\Endpoint
0x000000003f469348      1      1 ------ \Device\Afd\Endpoint
0x000000003f469518      1      1 ------ \Device\Afd\Endpoint
0x000000003f469940      1      1 ------ \Device\Afd\Endpoint
0x000000003f469b40      1      1 ------ \Device\Afd\Endpoint
0x000000003f5a4038      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mstsc.exe
0x000000003f5a43b0      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wlanutil.dll
0x000000003f5a4bd0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\fontext.dll.mui
0x000000003f5a4ec8      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
0x000000003f5a5670      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wlanapi.dll
0x000000003f5a5a38      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\eappcfg.dll
0x000000003f5a6988      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wlanhlp.dll
0x000000003f5a6d90      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\dot3api.dll
0x000000003f5ae848      3      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003f5af348     10      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Bits-Client%4Operational.evtx
0x000000003f5af538      1      1 ------ \Device\Afd\Endpoint
0x000000003f5b0650      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\blackbox.dll
0x000000003f5b0f80      1      1 ------ \Device\Afd\Endpoint
0x000000003fc48748      1      1 ------ \Device\Afd\Endpoint
0x000000003fc48800      1      1 ------ \Device\Afd\Endpoint
0x000000003fc4c858      1      1 ------ \Device\Afd\Endpoint
0x000000003fc57038      1      1 ------ \Device\Afd\Endpoint
0x000000003fc57210      1      1 ------ \Device\Afd\Endpoint
0x000000003fc57650      1      1 ------ \Device\Afd\Endpoint
0x000000003fc57a28      1      1 ------ \Device\Afd\Endpoint
0x000000003fc59140      8      0 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Maintenance\Create Recovery Disc.lnk
0x000000003fc59910      1      1 ------ \Device\Afd\Endpoint
0x000000003fc59d40      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\ActionCenterCPL.dll.mui
0x000000003fc5a268      1      1 ------ \Device\Afd\Endpoint
0x000000003fc5a388      1      1 ------ \Device\Afd\Endpoint
0x000000003fc5a4a8      1      1 ------ \Device\Afd\Endpoint
0x000000003fc5aa78      1      1 ------ \Device\Afd\Endpoint
0x000000003fc5c818      1      1 ------ \Device\Afd\Endpoint
0x000000003fc5c998      8      0 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\616AD1AB067CFD351D6C0EF6F3E12F40
0x000000003fc5f038      1      1 ------ \Device\Afd\Endpoint
0x000000003fc5f458      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ie4uinit.exe
0x000000003fc5f888      8      0 R--rwd \Device\HarddiskVolume1\Program Files\HxD\readme.txt
0x000000003fc5fa90      1      1 ------ \Device\Afd\Endpoint
0x000000003fc5fc68      8      0 R--rw- \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\computer.lnk
0x000000003fc60038      1      1 ------ \Device\Afd\Endpoint
0x000000003fc60368      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\WMASF.DLL
0x000000003fc604e8      1      1 ------ \Device\Afd\Endpoint
0x000000003fc60698      1      1 ------ \Device\Afd\Endpoint
0x000000003fc60d48      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\EhStorAPI.dll
0x000000003fc60e00      1      1 ------ \Device\Afd\Endpoint
0x000000003fc60f80      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck
0x000000003fc621f0      1      1 ------ \Device\NamedPipe\MsFteWds
0x000000003fc622d8      7      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_system32_21f9a9c4a2f8b514.cdf-ms
0x000000003fc62bd8      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\taskbarcpl.dll
0x000000003fc63308      1      1 ------ \Device\Afd\Endpoint
0x000000003fc633c0      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\fsquirt.exe
0x000000003fc63990      7      0 R--r-d \Device\HarddiskVolume1\Program Files\7-Zip\7-zip.dll
0x000000003fc64208      1      1 ------ \Device\Afd\Endpoint
0x000000003fc649f0      1      1 ------ \Device\Afd\Endpoint
0x000000003fc6ab38      2      0 R--rwd \Device\HarddiskVolume1\Users\Public\Libraries\desktop.ini
0x000000003fc6d3b8      1      1 ------ \Device\Afd\Endpoint
0x000000003fc6d758      1      1 ------ \Device\Afd\Endpoint
0x000000003fc6e250      1      1 ------ \Device\Afd\Endpoint
0x000000003fc6ed60      1      1 ------ \Device\Afd\Endpoint
0x000000003fc6f228      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\taskbarcpl.dll.mui
0x000000003fc6f508      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\notepad.exe
0x000000003fc6f610      1      1 ------ \Device\Afd\Endpoint
0x000000003fc6f760      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wscproxystub.dll
0x000000003fc6f818      3      0 R--r-- \Device\HarddiskVolume1\Windows\System32\sppobjs.dll
0x000000003fc6fa38      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\wpccpl.dll.mui
0x000000003fc6fbe8      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\SNTSearch.dll
0x000000003fc70df8      1      1 ------ \Device\Afd\Endpoint
0x000000003fc72108     10      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Troubleshooter.evtx
0x000000003fc72958      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\aeevts.dll
0x000000003fc72ad8      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
0x000000003fc72b90     10      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Assistant.evtx
0x000000003fc72d10      2      2 RW-rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x000000003fc73398      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\vmhgfs.dll
0x000000003fc73738      1      1 ------ \Device\Afd\Endpoint
0x000000003fc73968      8      0 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Windows\SendTo\Desktop.ini
0x000000003fc73d48     10      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx
0x000000003fc73f80      9      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\ActionCenter.dll.mui
0x000000003fc74b98      1      1 ------ \Device\Afd\Endpoint
0x000000003fc754e8      1      1 ------ \Device\Afd\Endpoint
0x000000003fc758e8      1      1 ------ \Device\Afd\Endpoint
0x000000003fc76280      1      1 ------ \Device\Afd\Endpoint
0x000000003fc76480      1      1 ------ \Device\Afd\Endpoint
0x000000003fc766f8      9      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\searchfolder.dll.mui
0x000000003fc77790      2      0 R--r-d \Device\HarddiskVolume1\Users\0xSh3rl0ck\Searches\Indexed Locations.search-ms
0x000000003fc77910      1      1 ------ \Device\NamedPipe\MsFteWds
0x000000003fc779f0      1      1 ------ \Device\Afd\Endpoint
0x000000003fc77e38      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\mssvp.dll.mui
0x000000003fc782f0      8      0 R--r-d \Device\HarddiskVolume1\Users\0xSh3rl0ck\Downloads\DumpIt.exe
0x000000003fc78488      1      1 ------ \Device\Afd\Endpoint
0x000000003fc78550      1      1 ------ \Device\Afd\Endpoint
0x000000003fc799b0      1      1 ------ \Device\Afd\Endpoint
0x000000003fc79d60      1      1 ------ \Device\Afd\Endpoint
0x000000003fc7b528      1      1 ------ \Device\Afd\Endpoint
0x000000003fc7b788      1      1 RW-rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000003fc7ba20      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\propsys.dll
0x000000003fc7bf80      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\secur32.dll
0x000000003fc7c1d8      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\TSWorkspace.dll
0x000000003fc7ca38      7      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.24203_none_5c030043a0118fbf\GdiPlus.dll
0x000000003fc7cb68      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\Links
0x000000003fc7cd90      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\slc.dll
0x000000003fc7cec8      1      1 ------ \Device\Afd\Endpoint
0x000000003fc7cf80      1      1 ------ \Device\Afd\Endpoint
0x000000003fc7d038      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\cryptsp.dll
0x000000003fc7d0f8      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\Links
0x000000003fc7d210      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\actxprxy.dll
0x000000003fc7d4e0      8      0 R--r-- \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5afe4de1b92fc382.customDestinations-ms
0x000000003fc7d598      7      0 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\Favorites\desktop.ini
0x000000003fc7d948      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\RpcRtRemote.dll
0x000000003fc7dba0      2      1 ------ \Device\Afd\Endpoint
0x000000003fc7e178      8      0 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Windows\Libraries\Videos.library-ms
0x000000003fc7e988      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\apphelp.dll
0x000000003fc7f370      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\tdh.dll
0x000000003fc803f8      1      1 ------ \Device\Afd\Endpoint
0x000000003fc80b70      1      1 ------ \Device\Afd\Endpoint
0x000000003fc815c0      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\MsCtfMonitor.dll
0x000000003fc81818      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msasn1.dll
0x000000003fc81a90      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\crypt32.dll
0x000000003fc81ca0      1      1 ------ \Device\Afd\Endpoint
0x000000003fc82760      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Local\Microsoft\Windows\WER\ReportArchive
0x000000003fc82820      1      1 ------ \Device\Afd\Endpoint
0x000000003fc82c20      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wshext.dll
0x000000003fc83568      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\riched20.dll
0x000000003fc83620      5      0 R--rwd \Device\HarddiskVolume1\Program Files\Internet Explorer\IEShims.dll
0x000000003fc837e0      2      0 R--rwd \Device\HarddiskVolume1\Windows\System32\vm3ddevapi-release.dll
0x000000003fc83f80      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\NlsData0416.dll
0x000000003fc84038      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003fc84160      1      1 ------ \Device\Afd\Endpoint
0x000000003fc84348      8      0 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Sync Center.lnk
0x000000003fc84448      8      0 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Games\Internet Checkers.lnk
0x000000003fc84b38      1      1 ------ \Device\Afd\Endpoint
0x000000003fc85f00      1      1 ------ \Device\Afd\Endpoint
0x000000003fc87438      1      1 ------ \Device\Afd\Endpoint
0x000000003fc87d30     10      1 RW---- \Device\HarddiskVolume1\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-0.C7483456-A289-439d-8115-601632D005A0
0x000000003fc88330      1      1 ------ \Device\Afd\Endpoint
0x000000003fc88800      1      1 ------ \Device\Afd\Endpoint
0x000000003fc89a68      1      1 ------ \Device\Afd\Endpoint
0x000000003fc8a788      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\bitsigd.dll
0x000000003fc8af80      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\Downloads
0x000000003fc8c280      1      1 ------ \Device\Afd\Endpoint
0x000000003fc8c338      1      1 ------ \Device\Afd\Endpoint
0x000000003fc8c4e8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\cmd.exe
0x000000003fc8c9a0      8      0 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\616AD1AB067CFD351D6C0EF6F3E12F40
0x000000003fc8ca78      1      1 ------ \Device\Afd\Endpoint
0x000000003fc8cb58      1      1 ------ \Device\Afd\Endpoint
0x000000003fc8cc98      1      1 ------ \Device\Afd\Endpoint
0x000000003fc8ce18      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000003fc8e270      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\WMVCORE.DLL
0x000000003fc8e7c8     10      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003fc8eb78      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\Downloads
0x000000003fc8f038      1      1 ------ \Device\Afd\Endpoint
0x000000003fc8f108      1      1 ------ \Device\Afd\Endpoint
0x000000003fc8f1c0      1      1 ------ \Device\Afd\Endpoint
0x000000003fc8f278      1      1 ------ \Device\Afd\Endpoint
0x000000003fc8f620      1      1 ------ \Device\Afd\Endpoint
0x000000003fc8f6d8      1      1 ------ \Device\Afd\Endpoint
0x000000003fc8fb58      2      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Process Hacker 2\Help and Support\Process Hacker 2 on the Web.url
0x000000003fc8fc10      8      0 R--rw- \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Command Prompt.lnk
0x000000003fc8ff80      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003fc90800      1      1 ------ \Device\Afd\Endpoint
0x000000003fc90db8      1      1 ------ \Device\Afd\Endpoint
0x000000003fc95820      1      1 ------ \Device\Afd\Endpoint
0x000000003fc958d8      1      1 R--r-d \Device\HarddiskVolume1\Windows\Fonts\StaticCache.dat
0x000000003fc95b70      1      1 ------ \Device\Afd\Endpoint
0x000000003fc95cf0      1      1 ------ \Device\Afd\Endpoint
0x000000003fc962a0      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\NlsData0009.dll
0x000000003fc96358      2      1 R--rwd \Device\HarddiskVolume1\
0x000000003fc96410      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\audiodev.dll
0x000000003fc964c8      2      1 R--rwd \Device\HarddiskVolume1\
0x000000003fc96968      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck
0x000000003fc96e10      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wpdshext.dll
0x000000003fc96f80      1      1 ------ \Device\Afd\Endpoint
0x000000003fc97160      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wuapi.dll
0x000000003fc97268      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ActionCenterCPL.dll
0x000000003fc97320      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mssvp.dll
0x000000003fc97670      1      1 ------ \Device\Afd\Endpoint
0x000000003fc978f8      8      0 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Process Hacker 2\Help and Support\Changelog.lnk
0x000000003fc979b0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mapi32.dll
0x000000003fc97a68      8      0 R----- \Device\HarddiskVolume1\Windows\Prefetch\NOTEPAD.EXE-EB1B961A.pf
0x000000003fc97e68      8      0 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Games\Chess.lnk
0x000000003fc99038      1      1 ------ \Device\Afd\Endpoint
0x000000003fc99108      1      1 ------ \Device\Afd\Endpoint
0x000000003fc99458      1      1 ------ \Device\Afd\Endpoint
0x000000003fc998d8      1      1 ------ \Device\Afd\Endpoint
0x000000003fc99990      1      1 ------ \Device\Afd\Endpoint
0x000000003fc99a48      8      0 R----- \Device\HarddiskVolume1\Windows\Prefetch\TASKHOST.EXE-437C05A8.pf
